business_id,food_mean,sev_mean
130238,2.68181818181818,3.25483870967742
130261,2.6666666666666696,2.8
130269,3.375,2.98
130857,3.0,3.0181003584229398
131142,2.6,2.94444444444444
131611,3.0,3.575
131711,3.65,3.16436781609195
132057,2.25,3.61666666666667
132165,2.5,3.4871794871794903
132253,2.9715447154471497,2.9773448773448803
132281,3.375,2.359375
132962,3.2,3.73611111111111
133365,3.7727272727272703,4.1140350877193
134229,2.0,3.46666666666667
134762,3.0183908045977,2.7734496124031
134828,1.0,2.5
134948,2.38888888888889,3.56111111111111
135248,3.1052631578947403,3.3230769230769197
135255,3.5,3.09444444444444
135286,3.75,4.32
135531,3.14285714285714,3.25
135541,2.5,2.9
135748,3.0,3.3266666666666698
135924,3.25,2.39377289377289
136116,3.6666666666666696,3.46969696969697
136150,3.2272727272727297,4.08846153846154
136170,3.1666666666666696,3.1410256410256405
136427,3.8333333333333304,3.37121212121212
136524,4.02857142857143,2.68888888888889
136649,5.0,3.46296296296296
136812,3.48148148148148,3.0833333333333304
136976,3.25,3.0833333333333304
137361,3.0,3.9583333333333304
137822,4.0,3.7916666666666696
138058,3.2,3.34848484848485
139030,4.33333333333333,3.5416666666666696
139289,3.61111111111111,3.57661782661783
139410,5.0,2.82222222222222
139416,3.8333333333333304,4.13888888888889
139559,3.6,2.72222222222222
139768,4.5,3.703125
139769,3.0,3.6666666666666696
139878,2.3076923076923097,3.03875968992248
140048,3.0,3.9047619047618998
140626,4.0,2.0
140917,3.3333333333333304,2.46923076923077
141100,3.125,3.26851851851852
141446,3.625,3.3072916666666696
141830,2.875,3.71428571428571
142442,2.80833333333333,3.57692307692308
142446,3.3333333333333304,3.0
142748,3.0,3.25
142766,2.6722222222222203,3.2938596491228096
142827,2.6,3.6875
142845,4.0,3.7291666666666696
142886,3.6666666666666696,3.4166666666666696
143227,3.5,3.6666666666666696
143391,4.0,4.5
143421,3.5,3.73969696969697
143694,4.5,2.5
143759,3.0,4.2
143849,3.0,2.83974358974359
143856,2.5,3.37536231884058
144018,3.75,4.0
144418,3.0,2.85714285714286
144503,3.6666666666666696,3.64
144621,2.875,3.75
144846,3.47619047619048,3.240625
145100,3.31578947368421,2.6690972222222205
145478,2.88333333333333,3.49166666666667
145962,2.84615384615385,2.7876190476190494
146501,2.72017543859649,2.80555555555556
146704,4.0,3.86111111111111
146831,2.4583333333333304,3.34444444444444
146887,2.51,3.3714285714285697
147112,2.88888888888889,3.56746031746032
147317,3.5,3.0
147556,4.0,4.27083333333333
147760,3.0,3.5140350877192996
147780,3.3947368421052597,3.0308080808080797
147928,3.4529914529914505,2.85336021505376
147996,3.2148148148148104,2.9702060931899603
148092,4.0,4.05
148233,2.6666666666666696,4.2
148344,2.1,2.9791666666666696
148684,4.0,2.62745098039216
148691,3.1666666666666696,3.27777777777778
149105,3.4,2.9575757575757597
149272,2.7272727272727297,2.72435897435897
149352,2.0,2.0833333333333304
149480,3.0,3.1688596491228096
149800,5.0,3.1666666666666696
149821,4.0,2.5476190476190497
149822,5.0,4.13333333333333
150565,3.11666666666667,3.34375
150746,3.475,3.82371794871795
151031,2.75,3.3522727272727297
151300,3.40777777777778,3.23004385964912
151399,3.07407407407407,2.7307359307359302
151642,5.0,2.6875
151804,3.55555555555556,3.0530303030302997
151814,3.3333333333333304,3.11111111111111
151984,2.8333333333333304,2.3722222222222205
152008,3.0227272727272703,3.3578431372549
152865,3.05128205128205,3.7722222222222204
154237,1.0,3.38888888888889
154608,3.3333333333333304,2.7516025641025603
154754,3.5,2.6127819548872204
154865,4.33333333333333,2.88888888888889
155024,2.2,2.9222222222222203
155125,5.0,3.6666666666666696
155225,3.33939393939394,3.06132075471698
157069,2.94318181818182,3.59628237259816
157125,2.90909090909091,2.56754385964912
157483,3.64,3.61666666666667
157638,3.5,3.6875
157814,3.2666666666666697,3.53030303030303
157962,3.0,3.5
158079,3.2,3.53703703703704
158227,3.22222222222222,3.7291666666666696
158356,3.5,3.6666666666666696
158564,2.94047619047619,2.7047222222222205
158739,3.7083333333333304,3.53525641025641
158962,2.7,3.2333333333333303
159038,3.5964912280701804,3.5101851851851897
159113,3.0,2.91458333333333
159155,3.35606060606061,3.5169753086419795
159275,4.0,3.25
159592,4.33333333333333,3.2476190476190494
160128,2.84444444444444,2.97906976744186
160242,4.0,4.0
160904,3.59375,3.0576190476190495
160945,3.5079365079365097,2.7657407407407404
161199,2.6666666666666696,3.2546296296296298
161539,4.0,3.0
161543,3.43939393939394,2.93650793650794
161763,2.96428571428571,3.08067226890756
162294,3.2666666666666697,2.8589743589743595
162489,4.25,3.0833333333333304
162608,2.75,3.69391534391534
163157,2.72222222222222,2.83974358974359
163256,2.8375,3.0817460317460297
163972,2.875,3.52777777777778
164237,3.38888888888889,3.9523809523809503
164863,2.8,2.75833333333333
164987,3.3333333333333304,3.35
166150,3.05555555555556,2.97863247863248
166305,2.75,4.2
166717,3.2,3.11316872427984
167356,2.6666666666666696,2.93888888888889
167530,2.6875,3.41071428571429
167681,3.4166666666666696,3.96929824561404
167844,4.0,3.9166666666666696
167867,3.06944444444444,2.73931623931624
168088,3.5,2.71875
168664,3.0,3.44444444444444
168693,3.78571428571429,3.67982456140351
168751,3.5,4.07380952380952
168867,3.5,3.12121212121212
168970,3.5,3.6354166666666696
169098,3.51818181818182,3.69940476190476
169275,2.7,3.6666666666666696
169563,3.0,1.88888888888889
169600,4.0,2.8333333333333304
169652,3.19047619047619,3.2302380952381005
170495,4.0,3.0
170500,2.0,1.9166666666666698
170677,4.33333333333333,3.8333333333333304
170688,3.3242424242424202,3.0997113997113996
170725,4.5,3.8843537414966
170750,4.5,3.3333333333333304
171016,2.94444444444444,2.86666666666667
171086,3.14285714285714,2.89236111111111
171504,3.68888888888889,3.62393162393162
172059,4.0,3.6666666666666696
172363,4.0,3.1848484848484904
172498,3.11538461538462,2.6268115942029
172544,4.375,4.0
172786,4.0,2.9726190476190495
173419,3.1666666666666696,3.63875205254516
173516,3.11111111111111,3.38030303030303
173806,2.99382716049383,3.04123931623932
174492,2.9285714285714306,3.22222222222222
174742,3.0,4.5
174813,3.68888888888889,3.4192708333333304
174835,4.0,3.0952380952381002
175306,4.0,4.0
175412,3.6,2.8677248677248697
175569,4.33333333333333,3.1
175617,3.5416666666666696,2.63756613756614
176020,4.09259259259259,3.50153609831029
176061,5.0,3.5
176080,1.5,2.14285714285714
176265,3.625,2.8333333333333304
176275,2.8,3.00436507936508
176289,3.0,3.28333333333333
176629,3.1195652173912998,2.65020833333333
177271,3.5,3.64010989010989
177800,3.5,3.93548387096774
177982,2.0,3.0
178401,2.5,3.8333333333333304
178531,3.46428571428571,3.7354166666666697
178678,3.15,2.8333333333333304
179492,3.08823529411765,3.4330246913580202
179751,3.0833333333333304,3.41203703703704
179845,3.85714285714286,4.09824561403509
180288,3.5,2.77777777777778
180308,3.6666666666666696,3.4
180638,4.5,2.74166666666667
180964,3.1666666666666696,3.24736842105263
181605,3.76190476190476,3.36666666666667
182021,4.44444444444444,4.22727272727273
182071,2.9375,3.57
182248,2.3333333333333304,3.3333333333333304
182356,3.5,3.2083333333333304
182814,2.95,2.66893052302888
182993,4.0,2.6666666666666696
183052,3.6625,3.6690476190476202
183094,3.8333333333333304,3.4848484848484804
183261,2.0,3.4
183327,3.0,4.0
184073,3.6,2.40740740740741
184113,4.0,3.60555555555556
184282,3.6666666666666696,3.625
184283,2.6875,3.15277777777778
184553,2.25,2.93809523809524
184593,3.75,3.22222222222222
184598,2.9166666666666696,3.69444444444444
184610,3.0,1.8333333333333302
184701,2.0,3.21666666666667
184737,2.8,3.025
184983,3.14333333333333,2.6920512820512794
185404,3.6666666666666696,3.51767676767677
185531,2.0,3.0
185859,3.25,3.4479166666666696
186465,4.0,3.54545454545455
186471,3.52380952380952,3.45555555555556
187375,2.5,3.0151515151515196
187546,5.0,3.3333333333333304
187576,3.5,2.88888888888889
187612,3.3777777777777795,3.4770114942528703
188124,2.9166666666666696,2.65913978494624
188285,3.6666666666666696,3.5952380952381002
188907,3.5,2.30555555555556
189045,4.0,3.3333333333333304
189447,3.4583333333333304,3.02787356321839
189611,4.4,3.5
189787,3.85714285714286,3.575
189896,3.4285714285714306,4.33333333333333
189939,3.35869565217391,3.2886333985649103
190305,2.85714285714286,2.86666666666667
190513,3.0,4.33333333333333
190566,2.76388888888889,2.5263888888888903
190657,2.60606060606061,3.2447916666666696
191310,3.4,3.62121212121212
191633,3.5,3.5
191817,3.13333333333333,3.81547619047619
191973,3.0,3.6666666666666696
192136,3.2916666666666696,2.9766081871345
192567,3.8333333333333304,3.38888888888889
2686,2.95454545454545,3.6375
2782,3.1163690476190498,3.40833333333333
3554,2.7719298245613997,2.61274509803922
5047,3.5,2.9166666666666696
5925,3.3333333333333304,3.0
10373,2.65625,2.0416666666666696
10382,2.9166666666666696,2.4
10411,3.04545454545455,3.0714285714285694
12693,3.5476190476190497,2.65384615384615
17274,4.0,2.53333333333333
18796,3.55128205128205,2.8518518518518503
20606,3.3125,3.17592592592593
21199,2.34761904761905,2.3777777777777795
25209,2.5,2.8333333333333304
25277,3.37878787878788,3.1432291666666696
25820,2.2611111111111097,2.9923913043478296
27506,3.88888888888889,3.5
28664,3.35,3.09803921568627
30186,2.8782738095238103,3.22222222222222
30797,2.8,3.475
35083,2.7083333333333304,2.5833333333333304
35546,3.2585858585858603,3.16394557823129
37831,3.08,2.81531531531532
39841,2.52896825396825,2.83385416666667
41831,3.0,2.7
44360,3.6666666666666696,2.6022727272727297
44684,2.7916666666666696,2.57971014492754
45909,2.7666666666666697,2.4166666666666696
46286,3.12820512820513,2.57142857142857
47760,3.5297619047618998,3.2107142857142903
49557,3.1666666666666696,2.34333333333333
49599,2.6765873015872996,3.12820512820513
50459,3.2012195121951197,3.01797385620915
52443,2.96969696969697,2.68085106382979
55006,3.36111111111111,2.90579710144928
55254,3.0877976190476204,2.78153153153153
55830,3.02258852258852,2.6917989417989396
56802,3.3291666666666697,2.64
58702,3.3125,3.31818181818182
59549,3.0,2.72638888888889
60499,2.92619047619048,3.04444444444444
61188,3.01875,2.95285714285714
63481,2.6136363636363598,2.63157894736842
63927,2.71130952380952,2.48076923076923
64511,3.1136363636363598,3.01923076923077
64853,2.64786967418546,2.9047619047618998
68002,3.19166666666667,3.015625
69276,3.3333333333333304,1.9166666666666698
74466,3.0166666666666697,2.21052631578947
75699,3.1858974358974397,3.51612903225806
76219,4.0,2.8333333333333304
77878,3.44537037037037,2.94444444444444
78806,3.1296296296296298,2.8
79453,3.8722222222222205,3.4824561403508802
79516,2.5416666666666696,2.3333333333333304
79774,3.06481481481481,2.69444444444444
81175,3.8375,3.55833333333333
82746,3.09722222222222,2.5625
82751,3.52777777777778,3.0
87804,3.125,2.61666666666667
89518,1.375,3.5
90386,2.8333333333333304,2.81746031746032
94484,3.61666666666667,3.2666666666666697
96808,2.93181818181818,3.33928571428571
98609,3.36293103448276,3.0813008130081294
105498,2.58974358974359,2.8489583333333304
107722,3.68181818181818,2.05178571428571
108247,3.625,3.5125
109135,2.625,2.78571428571429
111805,3.0,3.25
114038,3.02777777777778,2.23666666666667
114954,2.89393939393939,3.0992063492063497
119362,2.71052631578947,2.47222222222222
121127,3.1891025641025603,2.36394557823129
122887,2.625,3.9
123943,5.0,5.0
125391,2.5515873015872996,3.4047619047618998
125968,3.23787878787879,3.3184210526315803
128524,2.95555555555556,2.55555555555556
129141,2.77777777777778,2.3125
132204,2.80952380952381,2.36274509803922
133736,3.18333333333333,2.79885057471264
135016,2.73809523809524,2.66071428571429
135290,3.4768518518518503,3.13690476190476
135920,3.0,4.5
138766,2.50666666666667,3.44871794871795
140473,2.5833333333333304,2.56439393939394
142403,2.15789473684211,2.56989247311828
143948,1.5,3.2
144833,3.9166666666666696,3.7083333333333304
145575,1.0,1.0
145741,3.1791858678955496,3.32828282828283
149857,3.0384615384615397,3.36
150717,3.0,3.34375
156877,2.3333333333333304,1.0
157238,2.3333333333333304,3.3333333333333304
159498,2.99603174603175,2.8047619047618997
164524,3.2448275862069,3.32849462365591
165794,3.4358974358974397,3.5
166748,3.0,1.0
167842,2.40909090909091,2.85714285714286
174459,2.9,2.57692307692308
174646,3.12,2.68181818181818
175461,3.25,2.76923076923077
176495,3.30128205128205,3.09615384615385
177231,3.0672619047619,2.77619047619048
178021,3.7333333333333303,3.54545454545455
182012,3.1584249084249105,3.44871794871795
183338,3.1666666666666696,2.73529411764706
183675,2.77840909090909,2.09912280701754
188045,2.95333333333333,2.68455284552846
189545,3.18181818181818,3.4895833333333304
190809,3.06,3.7083333333333304
192403,3.4241379310344797,3.22125
5268,3.0353037766830897,2.9010416666666696
5473,2.62820512820513,2.81060606060606
6286,2.6587301587301604,2.3333333333333304
7589,3.5,2.3333333333333304
7599,2.40833333333333,1.68840579710145
8475,3.9,3.19444444444444
10486,3.8333333333333304,3.6666666666666696
12997,3.385,2.5175438596491198
16346,3.05390476190476,2.61111111111111
17372,3.28571428571429,1.75
19468,3.09623015873016,3.2820512820512797
21577,3.2333333333333303,3.625
21829,3.625,3.0
22002,3.4166666666666696,2.9791666666666696
23555,2.96736596736597,1.60119047619048
23625,3.59259259259259,3.46666666666667
27340,2.88848484848485,2.06420765027322
28892,3.25396825396825,2.2708333333333304
29226,2.8743727598566298,2.296996996997
30067,2.94848484848485,2.5297619047619
31285,3.88888888888889,1.0
31594,2.7785714285714302,4.0
32355,3.0714285714285694,2.0
33290,2.55555555555556,1.8
36717,2.63095238095238,3.1666666666666696
37265,2.25,2.1666666666666696
38235,4.26666666666667,4.25
41003,3.68518518518519,2.75
42953,3.6,3.0
43093,3.75,3.3333333333333304
43135,2.86666666666667,2.10714285714286
43197,2.75,1.0
53284,3.5,2.0
53454,2.8814102564102595,2.76470588235294
53567,2.9011299435028195,2.3769841269841296
55034,2.375,2.9375
55058,3.38888888888889,1.75
58565,3.2916666666666696,1.96875
58825,3.1666666666666696,3.0
66255,3.8,3.3333333333333304
67785,2.84375,2.3333333333333304
69298,3.90740740740741,3.025
69745,3.3333333333333304,4.0
70836,3.2,2.88888888888889
71105,3.55,3.18181818181818
72064,3.075,2.9166666666666696
75378,4.0,4.25
75950,3.4166666666666696,3.6666666666666696
76359,3.25,2.3660919540229903
85089,3.0,4.0
87527,2.93333333333333,2.0
88973,2.9078798185941,2.55646258503401
89047,3.9,2.375
89516,3.1199186991869903,2.22926829268293
90918,3.12083333333333,2.3921568627450998
91661,3.05,2.9166666666666696
95113,3.3333333333333304,2.3333333333333304
97972,3.28571428571429,2.0
99018,2.74,3.0
99358,3.6666666666666696,2.5
103319,2.4791666666666696,1.99404761904762
107457,3.1,1.5
108123,3.03921568627451,2.00416666666667
108387,2.77777777777778,1.0
110157,3.38333333333333,2.3333333333333304
110792,3.6666666666666696,2.4
111513,3.8,3.36666666666667
113086,3.5416666666666696,2.8333333333333304
113878,3.375,3.1666666666666696
114521,2.8,2.25
114864,3.7,3.0
115326,3.28888888888889,3.1875
115884,3.25,2.5
116641,3.06666666666667,2.45454545454545
120317,4.0,3.875
120511,3.65,3.0714285714285694
120855,2.88,2.72222222222222
121727,2.3541666666666696,2.28571428571429
124170,3.1,2.5
124593,4.0,
126553,3.22222222222222,2.1346153846153797
127326,3.3333333333333304,4.25
127529,2.84259259259259,2.5
129746,4.13888888888889,3.5
130253,3.25,2.0
130369,3.0,3.3333333333333304
133999,3.025,2.98
134433,3.0,2.25
135970,3.19390243902439,2.99651162790698
136397,3.04728682170543,2.3866213151927402
137257,3.3333333333333304,2.775
149593,3.0,2.25
151108,3.0833333333333304,2.7272727272727297
152495,3.2976190476190497,2.94047619047619
153050,3.0,2.5
153076,2.94444444444444,2.89444444444444
160188,3.125,2.875
161394,3.1,2.64285714285714
163949,3.4846153846153802,2.5231481481481497
164916,3.63333333333333,2.06666666666667
165239,4.44444444444444,3.1666666666666696
165956,3.375,2.7083333333333304
166958,3.0829861111111097,2.3203463203463195
171359,2.0,2.0
172879,3.53571428571429,2.3541666666666696
173471,3.7465564738292003,3.76388888888889
176747,4.0,3.0
176955,3.7976190476190497,2.625
178190,2.6088888888888904,3.25
179342,3.6666666666666696,2.3333333333333304
179981,3.61111111111111,3.6666666666666696
180530,3.5833333333333304,1.25
181809,3.27,3.71428571428571
182022,3.3333333333333304,2.75
182170,3.3333333333333304,4.0
182172,2.9,2.6
184650,2.93076923076923,2.71111111111111
184819,2.77777777777778,2.71190476190476
189946,3.4166666666666696,3.6666666666666696
2655,3.2666666666666697,2.79347826086957
4993,3.4288416075650097,3.41866666666667
5312,2.94871794871795,2.668
5719,2.1666666666666696,2.1666666666666696
6477,2.85606060606061,3.34126984126984
7351,3.33024691358025,3.1085585585585602
10325,3.17070393374741,3.12585034013605
10826,3.39935064935065,3.14159663865546
12683,3.5775862068965503,3.69212121212121
14114,3.07986111111111,3.3125
19037,3.3125,3.35606060606061
19138,2.9833333333333303,3.23703703703704
19439,3.0809523809523798,2.4047619047619
22704,3.8677777777777798,2.75320512820513
25275,2.91920903954802,2.8739247311828
28040,3.2602380952381003,3.20333333333333
32462,3.31818181818182,2.8541666666666696
33340,2.72539682539683,2.86616161616162
33976,3.30846842283013,3.26129943502825
35337,3.18440233236152,3.0071839080459797
36458,3.04684684684685,2.65863095238095
38610,3.29977375565611,2.94736842105263
38828,2.74603174603175,2.42156862745098
40904,2.75,2.25
42655,3.2122365339578502,3.1273809523809506
42679,2.9377289377289397,2.91245572609209
42804,3.0380658436214,2.8903508771929802
45621,2.95535714285714,2.7536231884058
45664,3.375,2.8515625
45676,3.0386363636363596,2.91898148148148
46418,3.08630952380952,2.93494623655914
46493,3.46666666666667,3.9
46546,2.84772727272727,2.4475490196078398
47841,3.07246376811594,3.2
48218,3.16551724137931,2.97222222222222
48647,3.28179271708683,2.62424242424242
49235,3.20104166666667,3.1508928571428596
49324,3.0729166666666696,3.01470588235294
56658,2.7407407407407405,2.1794871794871797
56898,2.98879551820728,2.9385964912280698
56969,3.12121212121212,2.72365591397849
57779,3.6145833333333304,3.3261006289308197
58198,3.46749084249084,2.9328703703703702
61165,3.3861111111111097,3.2666666666666697
62679,3.1231884057971,2.50490196078431
62717,3.4034297052154203,3.3802083333333304
62955,3.25,2.77777777777778
63599,3.11269841269841,3.12733686067019
63920,3.46666666666667,2.88333333333333
66392,2.71296296296296,2.73529411764706
70009,3.19907407407407,3.375
70923,3.40329092676031,2.90562801932367
72972,3.1300887664524,3.115770609319
73416,2.75,2.07738095238095
74310,3.77777777777778,3.5
74837,3.15,3.30555555555556
75441,3.1709876543209905,2.88181818181818
76084,2.83958333333333,2.56047619047619
81258,4.125,3.3919753086419795
81366,3.1596045197740095,2.8507345491388
82006,3.2022831050228304,3.13706140350877
82777,3.05864197530864,3.5220588235294104
85018,3.0811688311688297,3.1858974358974397
86210,3.0416666666666696,2.53869047619048
88167,3.75,3.0833333333333304
88413,2.53333333333333,2.24393939393939
91768,3.03333333333333,2.7708333333333304
91898,3.1,3.2688679245282994
95995,2.0833333333333304,3.0
97460,2.71428571428571,2.91228070175439
98610,3.275,3.296875
99399,3.06336405529954,2.72340425531915
100232,2.375,3.15151515151515
100330,3.03033509700176,3.12967479674797
100481,3.0547979797979803,2.9853479853479903
101439,2.3583333333333303,2.44
103149,3.1142380952381004,2.93165266106443
103341,3.1875,2.0833333333333304
104881,2.6,2.8333333333333304
105194,2.53571428571429,3.37121212121212
106445,3.1666666666666696,2.3653846153846203
106716,3.1224358974359,3.2469135802469102
107440,2.76,3.3958333333333304
108484,3.375,3.5833333333333304
114190,2.7908163265306096,2.68888888888889
115952,3.03571428571429,3.0023809523809506
115954,3.1018518518518503,3.73611111111111
116137,3.45213779726767,3.02718446601942
117823,2.7156862745098,3.2242063492063497
118439,2.96428571428571,3.13809523809524
119471,3.36,3.1666666666666696
121259,3.0492424242424203,3.0
121464,3.40201231060606,3.41414141414141
122523,1.5,2.75
126161,3.3620268620268603,3.23423423423423
128206,3.6159722222222204,2.90701754385965
129026,3.56746031746032,3.2367424242424203
129671,3.3333333333333304,2.9523809523809503
129848,2.5,4.375
132207,3.15439814814815,2.7533692722372
134630,2.82407407407407,2.7205128205128197
134842,3.2272727272727297,2.44907407407407
138450,2.98148148148148,2.7
139296,3.6296296296296298,3.4375
139706,2.5,2.8229166666666696
140045,2.92799847211612,3.02729885057471
140772,3.57750410509031,3.50217391304348
144862,2.88888888888889,3.15151515151515
146737,3.0219298245613997,2.62060041407867
147055,3.175,2.69090909090909
147148,2.90789473684211,2.57971014492754
149147,2.40277777777778,3.15416666666667
149829,3.4141666666666697,3.2835675253708
151159,3.12820512820513,2.9212962962963
152173,3.6145833333333304,3.1190476190476204
153456,3.31818181818182,2.8522222222222204
153952,3.22,3.55555555555556
154470,3.15555555555556,3.03318965517241
155163,3.23688271604938,3.1844827586206903
155672,3.625,3.3796296296296298
161380,2.64285714285714,3.91025641025641
161766,3.1812558356676,2.9657875457875496
164804,3.3840896358543398,3.08388157894737
165902,3.34,3.0797101449275397
167085,2.9166666666666696,3.2047619047618996
168374,3.2333333333333303,3.1
169715,3.16891534391534,3.49396135265701
171761,3.24231499051233,3.0234375
172614,3.03415637860082,2.8645390070922
172696,3.4285714285714306,3.38888888888889
174051,2.97435897435897,2.54196428571429
174077,3.125,3.9166666666666696
174389,3.5,3.6666666666666696
174820,3.1512345679012297,3.46341463414634
176990,3.33886169386169,3.29020833333333
177343,2.59166666666667,2.79080459770115
178278,3.3,3.27
179517,3.29940476190476,3.48364779874214
181475,3.2802083333333303,2.8425170068027206
181997,3.3125,2.9285714285714306
184557,2.75714285714286,2.67971611721612
184838,3.4004065040650397,3.0997023809523796
185259,3.23423423423423,3.20359788359788
185809,4.142857142857141,4.0
189328,3.26481481481481,3.0557971014492797
190078,3.27777777777778,3.04597701149425
191901,3.10338164251208,3.09988553113553
3538,2.0462962962963,2.2090909090909103
3801,2.8333333333333304,2.625
3858,3.0,2.8333333333333304
5819,3.23809523809524,3.85714285714286
6253,3.15625,2.8645833333333304
6877,3.95,4.43333333333333
7244,2.9777777777777796,3.0
7449,1.825,2.2202380952381
8459,3.4166666666666696,3.31666666666667
8864,1.8333333333333302,3.0
9754,2.5,3.55555555555556
10070,2.5,4.33333333333333
10303,3.5,2.4
10515,2.5,2.25
10722,3.0833333333333304,4.2222222222222205
10848,3.1041666666666696,2.84222222222222
11752,2.31666666666667,2.97222222222222
13128,2.9583333333333304,2.8333333333333304
13365,2.3333333333333304,2.53333333333333
13864,3.0,3.56041666666667
14018,3.44444444444444,2.75694444444444
14137,2.6363636363636402,2.68055555555556
14399,3.0,2.5
14942,2.58703703703704,2.5627118644067797
17487,2.6666666666666696,3.0
18092,3.375,3.375
18105,3.5,3.3333333333333304
19267,3.2666666666666697,3.0
22207,2.09444444444444,2.01785714285714
22217,2.25,2.9166666666666696
22405,3.0,3.0
22741,2.7309523809523797,2.7282608695652204
23692,3.25,2.44444444444444
23739,2.93939393939394,2.4622222222222203
24119,2.6666666666666696,2.125
24213,3.3,2.4
24612,3.5,2.35
25213,1.95714285714286,2.05
25261,3.05,2.7037037037037
27542,1.25,2.0
27657,2.90740740740741,2.94444444444444
28327,3.2272727272727297,3.3541666666666696
28388,3.21296296296296,3.01960784313725
29114,1.6666666666666698,2.4375
30813,2.48148148148148,2.7333333333333303
30882,2.97115384615385,2.51700680272109
32524,1.9333333333333302,2.21428571428571
32528,2.3333333333333304,1.55555555555556
34229,1.5,2.0
35668,4.0,2.25
36555,2.28571428571429,2.65972222222222
39041,3.12121212121212,2.85714285714286
40045,2.9166666666666696,2.0208333333333304
43330,3.3333333333333304,3.0833333333333304
43682,4.0,4.66666666666667
43808,3.25,2.5
44319,3.0,2.24305555555556
44440,2.4637681159420297,2.46111111111111
45110,1.5,2.0
45223,3.0,2.5679487179487204
46015,2.5,1.75
46066,3.3333333333333304,3.0
46257,3.2291666666666696,3.34375
46357,2.75,3.4583333333333304
46445,3.0625,2.75
47318,2.88888888888889,3.11666666666667
52352,3.2407407407407405,3.03333333333333
53307,2.1666666666666696,2.25757575757576
53443,3.2,2.03333333333333
53994,3.0,3.5
54080,3.1785714285714306,2.50972222222222
55325,2.38888888888889,1.85714285714286
57983,2.5,3.0
58139,2.86666666666667,2.35714285714286
58183,2.5,2.8333333333333304
58224,2.93939393939394,2.0530303030303
59527,3.6641025641025604,2.88333333333333
59744,2.76923076923077,3.10714285714286
59796,2.6666666666666696,2.75
62019,2.96296296296296,2.6304347826087002
62103,3.0,2.35714285714286
63172,3.22222222222222,4.38888888888889
64251,3.3,2.89285714285714
65745,2.8125,2.25757575757576
65813,2.0,2.28571428571429
66491,2.2380952380952404,2.3047619047619
67578,4.1,2.7962962962963
67702,4.20833333333333,3.0
68148,3.14285714285714,3.375
68555,4.0,4.0
68990,3.0,1.33333333333333
69395,3.3333333333333304,3.61111111111111
69719,3.6666666666666696,2.73469387755102
70019,2.45,2.4791666666666696
70221,2.4047619047619,2.1515151515151496
71186,3.6666666666666696,3.3333333333333304
71930,3.75,3.2333333333333303
71962,3.5,3.0
73194,3.0416666666666696,2.68939393939394
73514,3.1666666666666696,2.15384615384615
74285,2.9375,2.5
75116,2.72115384615385,2.77440476190476
76918,2.6,2.56666666666667
77263,2.5,3.75
78036,2.92592592592593,3.5833333333333304
78268,3.0,2.76923076923077
78529,3.1666666666666696,3.1666666666666696
79140,2.4907407407407405,2.2002380952381
79570,3.875,3.5625
80522,3.0,2.5
81208,3.5,2.75
82178,3.55555555555556,2.42857142857143
82577,5.0,3.3333333333333304
83676,2.5,2.6666666666666696
83897,4.0,2.75
84015,2.80952380952381,2.63333333333333
85140,3.18611111111111,3.1041666666666696
85304,3.0,4.0
85394,2.96666666666667,2.4583333333333304
87342,2.72982456140351,2.87878787878788
87469,1.9583333333333302,2.125
89340,1.5,4.0
91155,3.0625,2.8601190476190497
91400,1.5,1.8333333333333302
92595,3.11111111111111,3.4285714285714306
94830,5.0,3.5
94938,2.75,2.15
95484,2.6666666666666696,5.0
96593,3.05555555555556,2.34375
99363,5.0,1.6666666666666698
99499,3.12121212121212,2.65625
99648,2.78940476190476,2.875
100424,2.6369047619047596,2.91176470588235
101176,4.16666666666667,3.61111111111111
101751,2.0,1.33333333333333
103206,2.5,3.0
103485,4.0,2.9166666666666696
103725,3.125,2.5
104084,2.8333333333333304,3.05555555555556
104827,2.7071428571428595,2.17058823529412
105067,2.5,3.0
105495,3.06666666666667,2.7407407407407405
106939,2.5416666666666696,1.9166666666666698
108353,2.5,3.0
108434,3.6,3.1666666666666696
108687,2.61764705882353,2.6
108765,2.5,2.0
109853,3.75,3.625
109907,2.5,2.75
110701,2.5,3.1666666666666696
110799,2.61290322580645,2.60045045045045
113472,2.77777777777778,2.45061728395062
113604,3.125,2.575
113816,2.6666666666666696,2.53333333333333
115031,2.84615384615385,2.14444444444444
116693,2.1041666666666696,2.125
117140,2.21212121212121,2.32692307692308
117950,2.8333333333333304,2.4
118764,2.9285714285714306,2.86111111111111
118933,3.9,3.765625
120801,1.7916666666666698,1.68055555555556
121171,2.59259259259259,3.2727272727272703
123480,2.6666666666666696,2.6666666666666696
125843,2.25,2.6666666666666696
126371,1.0,2.3333333333333304
126538,2.6018518518518503,2.7253205128205096
126907,3.1037037037037005,2.4047619047619
127960,3.75,2.2
128672,2.0625,2.5
129605,2.6666666666666696,1.0
129943,1.0,1.25
130406,2.7395833333333304,2.32051282051282
131114,4.0,2.38888888888889
131176,2.75,3.5416666666666696
132117,3.10714285714286,2.75
133210,1.5,1.5625
133231,2.2,2.53472222222222
135034,2.64393939393939,2.56944444444444
135820,3.55,3.77777777777778
136997,2.5,3.5
137276,2.0,3.0
139575,3.175,2.875
140906,4.25,4.5
140923,3.26225490196078,3.28796296296296
