,business_id,stars
4060,14394,1.0
4061,14394,1.0
4062,14394,1.0
4063,14394,1.0
4064,14394,3.0
4065,14394,1.0
4066,14394,2.0
4067,14394,3.0
4068,104528,1.0
4069,104528,1.0
4070,104528,4.0
4071,104528,1.0
4072,17586,5.0
4073,17586,2.0
4074,17586,1.0
4075,17586,2.0
4076,17586,5.0
4077,17586,1.0
4078,17586,1.0
4079,17586,1.0
4080,17586,3.0
4081,17586,2.0
4082,17586,4.0
4083,17586,5.0
4084,17586,1.0
4085,17586,1.0
4086,17586,3.0
4087,17586,1.0
4088,17586,2.0
4089,17586,2.0
4090,17586,3.0
4091,17586,1.0
4092,17586,2.0
4093,17586,1.0
4094,17586,1.0
4095,17586,3.0
4096,17586,4.0
4097,17586,1.0
4098,17586,1.0
4099,17586,4.0
4100,17586,4.0
4101,17586,5.0
4102,17586,5.0
4103,17586,4.0
4104,17586,1.0
4105,17586,5.0
4106,17586,1.0
4107,17586,1.0
4108,17586,3.0
4109,17586,1.0
4110,17586,3.0
4111,17586,1.0
4112,17586,1.0
4113,17586,1.0
4114,172524,1.0
4115,172524,1.0
4116,172524,4.0
4117,172524,3.0
4118,172524,2.0
4119,172524,4.0
4120,172524,2.0
4121,172524,1.0
4122,172524,5.0
4123,172524,1.0
4124,172524,3.0
4125,172524,1.0
4126,172524,2.0
4127,172524,1.0
4128,172524,4.0
4129,51831,2.0
4130,51831,5.0
4131,51831,4.0
4132,51831,3.0
4133,51831,5.0
4134,51831,5.0
4135,51831,4.0
4136,51831,5.0
4137,51831,4.0
4138,51831,4.0
4139,51831,1.0
4140,51831,1.0
4141,51831,2.0
4142,51831,4.0
4143,51831,3.0
4144,51831,5.0
4145,51831,5.0
4146,51831,2.0
4147,51831,1.0
4148,51831,4.0
4149,51831,2.0
4150,51831,4.0
4151,51831,5.0
4152,51831,2.0
4153,51831,3.0
4154,51831,4.0
4155,51831,5.0
4156,51831,5.0
4157,51831,5.0
4158,51831,2.0
4159,51831,4.0
4160,51831,3.0
4161,51831,2.0
4162,51831,1.0
4163,51831,2.0
4164,51831,1.0
4165,51831,5.0
4166,51831,4.0
4167,51831,2.0
4168,51831,3.0
4169,51831,4.0
4170,51831,5.0
4171,51831,3.0
4172,51831,4.0
4173,51831,1.0
4174,51831,3.0
4175,51831,1.0
4176,51831,5.0
4177,51831,5.0
4178,51831,5.0
4179,51831,4.0
4180,51831,5.0
4181,51831,4.0
4182,51831,2.0
4183,51831,2.0
4184,51831,4.0
4185,51831,4.0
4186,51831,5.0
4187,51831,3.0
4188,51831,2.0
4189,51831,3.0
4190,51831,4.0
4191,51831,4.0
4192,51831,4.0
4193,51831,2.0
4194,51831,5.0
4195,51831,5.0
4196,51831,4.0
4197,51831,3.0
4198,51831,5.0
4199,51831,5.0
4200,51831,2.0
4201,51831,4.0
4202,51831,3.0
4203,51831,5.0
4204,51831,2.0
4205,51831,3.0
4206,51831,5.0
4207,51831,5.0
4208,51831,5.0
4209,51831,2.0
4210,51831,3.0
4211,51831,5.0
4212,51831,3.0
4213,51831,2.0
4214,51831,5.0
4215,51831,4.0
4216,51831,4.0
4217,51831,5.0
4218,51831,5.0
4219,51831,5.0
4220,51831,4.0
4221,51831,2.0
4222,51831,4.0
4223,51831,4.0
4224,51831,4.0
4225,51831,5.0
4226,51831,3.0
4227,51831,5.0
4228,51831,1.0
4229,51831,4.0
4230,51831,5.0
4231,51831,1.0
4232,51831,3.0
4233,51831,5.0
4234,51831,5.0
4235,51831,5.0
4236,51831,3.0
4237,51831,2.0
4238,51831,1.0
4239,51831,4.0
4240,51831,5.0
4241,51831,1.0
4242,51831,2.0
4243,51831,5.0
4244,51831,5.0
4245,51831,1.0
4246,51831,5.0
4247,51831,5.0
4248,51831,2.0
4249,51831,3.0
4250,51831,3.0
4251,51831,3.0
4252,51831,5.0
4253,51831,3.0
4254,51831,5.0
4255,51831,5.0
4256,51831,4.0
4257,51831,4.0
4258,51831,2.0
4259,51831,2.0
4260,51831,4.0
4261,51831,1.0
4262,51831,4.0
4263,51831,2.0
4264,51831,5.0
4265,51831,5.0
4266,51831,1.0
4267,51831,4.0
4268,51831,5.0
4269,51831,5.0
4270,51831,3.0
4271,51831,2.0
4272,51831,5.0
4273,51831,3.0
4274,51831,4.0
4275,76332,1.0
4276,76332,3.0
4277,76332,5.0
4278,76332,1.0
4279,76332,2.0
4280,62256,1.0
4281,62256,3.0
4282,62256,1.0
4283,62256,5.0
4284,62256,1.0
4285,62256,1.0
4286,62256,1.0
4287,62256,2.0
4288,62256,1.0
4289,62256,5.0
4290,62256,5.0
4291,62256,2.0
4292,62256,1.0
4293,62256,5.0
4294,62256,1.0
4295,62256,1.0
4296,62256,1.0
4297,62256,1.0
4298,62256,1.0
4299,62256,1.0
4300,62256,1.0
4301,62256,1.0
4302,62256,1.0
4303,62256,1.0
4304,62256,1.0
4305,62256,1.0
4306,62256,1.0
4307,62256,1.0
4308,135034,1.0
4309,135034,1.0
4310,135034,4.0
4311,135034,1.0
4312,135034,1.0
4313,135034,2.0
4314,135034,1.0
4315,135034,5.0
4316,135034,1.0
4317,135034,5.0
4318,135034,1.0
4319,135034,2.0
4320,135034,1.0
4321,135034,1.0
4322,135034,1.0
4323,135034,1.0
4324,135034,1.0
4325,135034,1.0
4326,135034,1.0
4327,31769,1.0
4328,31769,2.0
4329,31769,4.0
4330,31769,1.0
4331,31769,1.0
4332,31769,1.0
4333,31769,1.0
4334,31769,4.0
4335,31769,2.0
4336,31769,1.0
4337,31769,3.0
4338,31769,2.0
4339,31769,1.0
4340,31769,4.0
4341,31769,1.0
4342,31769,3.0
4343,31769,5.0
4344,31769,3.0
4345,31769,5.0
4346,31769,1.0
4347,31769,1.0
4348,31769,4.0
4349,31769,4.0
4350,31769,2.0
4351,31769,1.0
4352,31769,1.0
4353,31769,1.0
4354,31769,1.0
4355,31769,1.0
4356,31769,1.0
4357,31769,1.0
4358,31769,2.0
4359,31769,1.0
4360,95061,1.0
4361,95061,2.0
4362,95061,5.0
4363,95061,5.0
4364,95061,5.0
4365,95061,1.0
4366,95061,5.0
4367,95061,4.0
4368,95061,4.0
4369,95061,1.0
4370,95061,3.0
4371,95061,2.0
4372,95061,1.0
4373,95061,1.0
4374,95061,1.0
4375,95061,2.0
4376,44458,4.0
4377,44458,2.0
4378,44458,1.0
4379,44458,1.0
4380,44458,5.0
4381,44458,5.0
4382,44458,1.0
4383,44458,1.0
4384,44458,1.0
4385,44458,4.0
4386,44458,1.0
4387,44458,2.0
4388,44458,1.0
4389,44458,1.0
4390,44458,1.0
4391,44458,1.0
4392,44458,1.0
4393,44458,1.0
4394,44458,1.0
4395,44458,4.0
4396,44458,1.0
4397,44458,1.0
4398,44458,1.0
4399,101916,1.0
4400,101916,4.0
4401,101916,1.0
4402,101916,1.0
4403,101916,1.0
4404,101916,5.0
4405,101916,5.0
4406,101916,4.0
4407,101916,3.0
4408,101916,1.0
4409,101916,1.0
4410,101916,1.0
4411,101916,1.0
4412,101916,1.0
4413,101916,1.0
4414,19022,1.0
4415,19022,1.0
4416,19022,3.0
4417,19022,3.0
4418,19022,1.0
4419,19022,1.0
4420,19022,1.0
4421,19022,4.0
4422,19022,1.0
4423,19022,5.0
4424,19022,4.0
4425,19022,1.0
4426,19022,5.0
4427,19022,4.0
4428,19022,4.0
4429,19022,1.0
4430,19022,1.0
4431,106812,4.0
4432,106812,1.0
4433,106812,2.0
4434,106812,1.0
4435,106812,5.0
4436,106812,1.0
4437,106812,4.0
4438,106812,2.0
4439,106812,5.0
4440,106812,1.0
4441,106812,5.0
4442,106812,1.0
4443,106812,5.0
4444,106812,4.0
4445,106812,4.0
4446,106812,1.0
4447,106812,5.0
4448,106812,1.0
4449,106812,1.0
4450,106812,1.0
4451,77809,1.0
4452,77809,3.0
4453,77809,1.0
4454,77809,1.0
4455,77809,5.0
4456,77809,1.0
4457,77809,1.0
4458,77809,3.0
4459,77809,5.0
4460,77809,1.0
4461,77809,1.0
4462,77809,5.0
4463,77809,1.0
4464,77809,1.0
4465,187355,1.0
4466,187355,4.0
4467,187355,4.0
4468,187355,4.0
4469,187355,5.0
4470,187355,4.0
4471,187355,5.0
4472,187355,1.0
4473,187355,1.0
4474,187355,5.0
4475,187355,3.0
4476,187355,5.0
4477,187355,4.0
4478,187355,3.0
4479,187355,1.0
4480,187355,3.0
4481,187355,4.0
4482,187355,1.0
4483,187355,5.0
4484,187355,1.0
4485,187355,5.0
4486,187355,2.0
4487,187355,2.0
4488,187355,3.0
4489,187355,1.0
4490,187355,5.0
4491,187355,1.0
4492,187355,4.0
4493,187355,1.0
4494,187355,1.0
4495,187355,2.0
4496,187355,1.0
4497,59744,3.0
4498,59744,2.0
4499,59744,3.0
4500,59744,2.0
4501,59744,2.0
4502,59744,3.0
4503,59744,2.0
4504,59744,4.0
4505,59744,4.0
4506,59744,1.0
4507,59744,1.0
4508,59744,5.0
4509,59744,3.0
4510,59744,1.0
4511,59744,4.0
4512,59744,1.0
4513,59744,5.0
4514,59744,1.0
4515,88535,3.0
4516,88535,1.0
4517,88535,1.0
4518,88535,5.0
4519,88535,3.0
4520,88535,5.0
4521,88535,4.0
4522,88535,1.0
4523,88535,1.0
4524,88535,2.0
4525,88535,3.0
4526,88535,2.0
4527,88535,1.0
4528,88535,1.0
4529,69866,1.0
4530,69866,1.0
4531,69866,1.0
4532,69866,2.0
4533,69866,5.0
4534,69866,1.0
4535,69866,1.0
4536,69866,3.0
4537,69866,1.0
4538,69866,1.0
4539,69866,1.0
4540,69866,1.0
4541,69866,1.0
4542,69866,1.0
4543,69866,5.0
4544,93986,1.0
4545,93986,5.0
4546,93986,3.0
4547,93986,4.0
4548,93986,4.0
4549,93986,4.0
4550,93986,5.0
4551,93986,1.0
4552,93986,4.0
4553,93986,5.0
4554,93986,5.0
4555,93986,5.0
4556,93986,4.0
4557,112684,1.0
4558,112684,1.0
4559,112684,1.0
4560,112684,1.0
4561,112684,4.0
4562,112684,5.0
4563,112684,1.0
4564,112684,1.0
4565,112684,1.0
4566,112684,3.0
4567,112684,2.0
4568,112684,3.0
4569,112684,5.0
4570,112684,1.0
4571,112684,1.0
4572,112684,1.0
4573,112684,1.0
4574,112684,2.0
4575,112684,1.0
4576,112684,1.0
4577,112684,1.0
4578,112684,1.0
4579,112684,1.0
4580,112684,1.0
4581,112684,5.0
4582,104827,1.0
4583,104827,1.0
4584,104827,1.0
4585,104827,1.0
4586,104827,1.0
4587,104827,1.0
4588,104827,2.0
4589,104827,1.0
4590,104827,1.0
4591,104827,3.0
4592,104827,1.0
4593,104827,1.0
4594,104827,1.0
4595,104827,1.0
4596,104827,5.0
4597,104827,2.0
4598,104827,1.0
4599,104827,1.0
4600,104827,1.0
4601,104827,4.0
4602,104827,1.0
4603,104827,2.0
4604,104827,1.0
4605,104827,1.0
4606,104827,2.0
4607,104827,1.0
4608,104827,1.0
4609,104827,1.0
4610,104827,2.0
4611,123895,1.0
4612,123895,5.0
4613,123895,2.0
4614,123895,4.0
4615,123895,1.0
4616,123895,1.0
4617,123895,3.0
4618,123895,4.0
4619,123895,5.0
4620,123895,5.0
4621,123895,4.0
4622,123895,5.0
4623,123895,1.0
4624,123895,5.0
4625,123895,5.0
4626,123895,5.0
4627,131672,1.0
4628,131672,2.0
4629,131672,5.0
4630,131672,4.0
4631,131672,1.0
4632,131672,5.0
4633,131672,4.0
4634,131672,2.0
4635,131672,2.0
4636,131672,1.0
4637,131672,1.0
4638,131672,1.0
4639,131672,2.0
4640,131672,1.0
4641,131672,3.0
4642,131672,2.0
4643,131672,5.0
4644,131672,1.0
4645,131672,2.0
4646,131672,1.0
4647,131672,1.0
4648,131672,1.0
4649,131672,1.0
4650,131672,1.0
4651,131672,2.0
4652,131672,1.0
4653,131672,1.0
4654,131672,1.0
4655,131672,3.0
4656,131672,2.0
4657,131672,1.0
4658,131672,1.0
4659,66491,2.0
4660,66491,4.0
4661,66491,1.0
4662,66491,1.0
4663,66491,1.0
4664,66491,1.0
4665,66491,4.0
4666,66491,2.0
4667,66491,1.0
4668,124080,1.0
4669,124080,4.0
4670,124080,5.0
4671,124080,1.0
4672,124080,1.0
4673,124080,1.0
4674,124080,1.0
4675,124080,4.0
4676,124080,1.0
4677,124080,1.0
4678,124080,5.0
4679,124080,5.0
4680,124080,1.0
4681,124080,1.0
4682,124080,1.0
4683,124080,2.0
4684,124080,3.0
4685,124080,2.0
4686,124080,1.0
4687,124080,1.0
4688,124080,1.0
4689,124080,1.0
4690,124080,1.0
4691,124080,2.0
4692,124080,2.0
4693,124080,5.0
4694,124080,2.0
4695,124080,1.0
4696,124080,5.0
4697,124080,2.0
4698,124080,1.0
4699,124080,1.0
4700,124080,1.0
4701,124080,1.0
4702,124080,2.0
4703,124080,3.0
4704,124080,2.0
4705,124080,3.0
4706,124080,3.0
4707,124080,3.0
4708,124080,2.0
4709,124080,1.0
4710,124080,5.0
4711,124080,2.0
4712,124080,1.0
4713,124080,3.0
4714,48645,3.0
4715,48645,4.0
4716,48645,5.0
4717,48645,5.0
4718,48645,1.0
4719,48645,5.0
4720,48645,2.0
4721,48645,4.0
4722,48645,5.0
4723,48645,3.0
4724,48645,5.0
4725,48645,3.0
4726,48645,1.0
4727,48645,1.0
4728,81208,1.0
4729,81208,1.0
4730,81208,1.0
4731,81208,1.0
4732,81208,1.0
4733,81208,1.0
4734,81208,1.0
4735,81208,5.0
4736,81208,3.0
4737,81208,1.0
4738,81208,1.0
4739,81208,4.0
4740,81208,1.0
4741,169922,3.0
4742,169922,3.0
4743,169922,1.0
4744,169922,4.0
4745,169922,2.0
4746,169922,1.0
4747,169922,1.0
4748,169922,1.0
4749,169922,1.0
4750,169922,1.0
4751,169922,1.0
4752,169922,2.0
4753,79489,1.0
4754,79489,1.0
4755,79489,1.0
4756,79489,3.0
4757,79489,1.0
4758,79489,1.0
4759,79489,2.0
4760,79489,1.0
4761,79489,1.0
4762,79489,1.0
4763,79489,4.0
4764,79489,3.0
4765,79489,5.0
4766,79489,1.0
4767,79489,1.0
4768,79489,1.0
4769,79489,1.0
4770,79489,1.0
4771,79489,3.0
4772,79489,1.0
4773,79489,4.0
4774,79489,1.0
4775,79489,3.0
4776,79489,3.0
4777,79489,2.0
4778,79489,2.0
4779,79489,1.0
4780,79489,1.0
4781,79489,1.0
4782,79489,1.0
4783,79489,2.0
4784,79489,1.0
4785,79489,1.0
4786,79489,1.0
4787,79489,1.0
4788,79489,4.0
4789,79489,1.0
4790,79489,2.0
4791,79489,1.0
4792,79489,1.0
4793,79489,1.0
4794,79489,3.0
4795,79489,1.0
4796,79489,1.0
4797,79489,1.0
4798,79489,1.0
4799,79489,1.0
4800,79489,2.0
4801,79489,3.0
4802,79489,4.0
4803,79489,1.0
4804,79489,4.0
4805,79489,1.0
4806,79489,4.0
4807,79489,5.0
4808,79489,1.0
4809,79489,1.0
4810,79489,1.0
4811,79489,1.0
4812,79489,2.0
4813,79489,2.0
4814,79489,4.0
4815,79489,2.0
4816,79489,1.0
4817,79489,3.0
4818,79489,5.0
4819,79489,1.0
4820,79489,1.0
4821,79489,1.0
4822,79489,2.0
4823,79489,1.0
4824,79489,1.0
4825,79489,1.0
4826,79489,1.0
4827,79489,3.0
4828,79489,2.0
4829,79489,4.0
4830,79489,1.0
4831,183907,1.0
4832,183907,1.0
4833,183907,1.0
4834,183907,1.0
4835,183907,1.0
4836,183907,5.0
4837,183907,3.0
4838,183907,5.0
4839,183907,1.0
4840,183907,1.0
4841,183907,1.0
4842,183907,1.0
4843,183907,4.0
4844,183907,1.0
4845,183907,1.0
4846,183907,1.0
4847,183907,4.0
4848,183907,1.0
4849,183907,4.0
4850,183907,1.0
4851,183907,1.0
4852,183907,1.0
4853,21867,2.0
4854,21867,2.0
4855,21867,5.0
4856,21867,4.0
4857,21867,2.0
4858,21867,5.0
4859,21867,5.0
4860,21867,5.0
4861,21867,2.0
4862,21867,1.0
4863,21867,1.0
4864,21867,5.0
4865,21867,4.0
4866,21867,1.0
4867,21867,2.0
4868,21867,3.0
4869,21867,1.0
4870,21867,5.0
4871,21867,4.0
4872,21867,5.0
4873,21867,4.0
4874,21867,3.0
4875,21867,5.0
4876,21867,3.0
4877,21867,3.0
4878,21867,4.0
4879,21867,1.0
4880,21867,4.0
4881,21867,1.0
4882,21867,2.0
4883,21867,4.0
4884,21867,1.0
4885,21867,4.0
4886,10303,4.0
4887,10303,3.0
4888,10303,1.0
4889,10303,5.0
4890,10303,1.0
4891,10303,2.0
4892,10303,1.0
4893,104769,1.0
4894,104769,1.0
4895,104769,1.0
4896,104769,3.0
4897,104769,1.0
4898,104769,3.0
4899,104769,3.0
4900,104769,5.0
4901,111053,1.0
4902,111053,4.0
4903,111053,4.0
4904,111053,2.0
4905,111053,1.0
4906,111053,1.0
4907,111053,5.0
4908,111053,5.0
4909,111053,1.0
4910,111053,4.0
4911,111053,4.0
4912,111053,4.0
4913,111053,3.0
4914,111053,5.0
4915,111053,2.0
4916,111053,5.0
4917,111053,4.0
4918,111053,4.0
4919,111053,1.0
4920,111053,5.0
4921,111053,1.0
4922,111053,3.0
4923,111053,1.0
4924,111053,2.0
4925,111053,1.0
4926,111053,1.0
4927,111053,4.0
4928,111053,4.0
4929,111053,4.0
4930,111053,5.0
4931,111053,5.0
4932,111053,1.0
4933,111053,5.0
4934,111053,2.0
4935,111053,3.0
4936,111053,1.0
4937,111053,3.0
4938,111053,3.0
4939,111053,5.0
4940,111053,5.0
4941,111053,5.0
4942,111053,1.0
4943,111053,2.0
4944,111053,3.0
4945,111053,4.0
4946,111053,1.0
4947,58883,1.0
4948,58883,1.0
4949,58883,4.0
4950,105067,1.0
4951,105067,1.0
4952,105067,2.0
4953,28372,1.0
4954,28372,1.0
4955,28372,1.0
4956,28372,1.0
4957,28372,5.0
4958,28372,1.0
4959,28372,1.0
4960,28372,1.0
4961,28372,4.0
4962,28372,1.0
4963,28372,3.0
4964,28372,1.0
4965,28372,4.0
4966,28372,1.0
4967,28372,1.0
4968,28372,5.0
4969,28372,1.0
4970,28372,1.0
4971,28372,1.0
4972,28372,1.0
4973,28372,1.0
4974,28372,1.0
4975,28372,1.0
4976,28372,1.0
4977,28372,1.0
4978,54410,4.0
4979,54410,3.0
4980,54410,4.0
4981,54410,2.0
4982,54410,5.0
4983,54735,1.0
4984,54735,1.0
4985,54735,1.0
4986,54735,1.0
4987,54735,3.0
4988,54735,5.0
4989,54735,5.0
4990,54735,3.0
4991,54735,3.0
4992,54735,5.0
4993,54735,1.0
4994,54735,4.0
4995,54735,4.0
4996,54735,1.0
4997,54735,3.0
4998,54735,1.0
4999,54735,1.0
5000,54735,3.0
5001,54735,5.0
5002,54735,5.0
5003,54735,5.0
5004,54735,4.0
5005,54735,1.0
5006,54735,1.0
5007,54735,1.0
5008,54735,3.0
5009,54735,3.0
5010,54735,1.0
5011,54735,3.0
5012,54735,1.0
5013,121741,1.0
5014,121741,1.0
5015,121741,1.0
5016,121741,3.0
5017,121741,1.0
5018,121741,5.0
5019,121741,1.0
5020,121741,5.0
5021,121741,3.0
5022,121741,3.0
5023,121741,1.0
5024,121741,1.0
5025,121741,3.0
5026,121741,1.0
5027,121741,1.0
5028,121741,1.0
5029,121741,1.0
5030,84351,1.0
5031,84351,1.0
5032,84351,1.0
5033,84351,1.0
5034,84351,1.0
5035,84351,1.0
5036,84351,1.0
5037,84351,4.0
5038,84351,1.0
5039,84351,2.0
5040,84351,1.0
5041,84351,1.0
5042,84351,5.0
5043,84351,2.0
5044,84351,1.0
5045,84351,2.0
5046,84351,1.0
5047,84351,1.0
5048,84351,1.0
5049,84351,1.0
5050,84351,5.0
5051,84351,4.0
5052,84351,1.0
5053,84351,1.0
5054,84351,5.0
5055,84351,2.0
5056,155712,1.0
5057,155712,1.0
5058,155712,4.0
5059,155712,2.0
5060,155712,4.0
5061,155712,1.0
5062,155712,2.0
5063,155712,1.0
5064,155712,1.0
5065,155712,1.0
5066,155712,1.0
5067,155712,1.0
5068,155712,1.0
5069,155712,3.0
5070,155712,1.0
5071,155712,1.0
5072,155712,1.0
5073,155712,1.0
5074,155712,3.0
5075,180700,3.0
5076,180700,4.0
5077,180700,4.0
5078,180700,1.0
5079,180700,1.0
5080,180700,3.0
5081,180700,3.0
5082,180700,5.0
5083,180700,5.0
5084,180700,2.0
5085,180700,4.0
5086,180700,2.0
5087,180700,4.0
5088,180700,4.0
5089,180700,3.0
5090,180700,2.0
5091,180700,5.0
5092,180700,3.0
5093,180700,5.0
5094,180700,4.0
5095,180700,5.0
5096,180700,1.0
5097,180700,2.0
5098,180700,4.0
5099,180700,3.0
5100,180700,5.0
5101,180700,5.0
5102,180700,5.0
5103,180700,5.0
5104,180700,5.0
5105,180700,4.0
5106,180700,4.0
5107,180700,5.0
5108,180700,5.0
5109,180700,2.0
5110,180700,3.0
5111,180700,3.0
5112,180700,2.0
5113,180700,4.0
5114,180700,5.0
5115,180700,4.0
5116,180700,3.0
5117,180700,1.0
5118,180700,5.0
5119,180700,1.0
5120,180700,5.0
5121,180700,5.0
5122,180700,5.0
5123,180700,3.0
5124,180700,2.0
5125,180700,5.0
5126,180700,3.0
5127,180700,1.0
5128,180700,1.0
5129,180700,3.0
5130,180700,4.0
5131,99624,1.0
5132,99624,1.0
5133,99624,1.0
5134,99624,1.0
5135,99624,1.0
5136,102335,1.0
5137,102335,1.0
5138,102335,1.0
5139,102335,1.0
5140,102335,1.0
5141,102335,1.0
5142,102335,1.0
5143,102335,2.0
5144,102335,3.0
5145,102335,5.0
5146,102335,1.0
5147,102335,1.0
5148,102335,5.0
5149,102335,5.0
5150,102335,1.0
5151,102335,2.0
5152,102335,5.0
5153,102335,3.0
5154,102335,5.0
5155,102335,3.0
5156,102335,1.0
5157,102335,2.0
5158,102335,5.0
5159,102335,1.0
5160,102335,1.0
5161,102335,2.0
5162,102335,1.0
5163,102335,1.0
5164,102335,5.0
5165,102335,1.0
5166,102335,5.0
5167,102335,3.0
5168,102335,2.0
5169,102335,1.0
5170,102335,2.0
5171,102335,4.0
5172,102335,5.0
5173,102335,1.0
5174,102335,1.0
5175,134785,1.0
5176,134785,1.0
5177,134785,1.0
5178,134785,2.0
5179,134785,4.0
5180,134785,1.0
5181,134785,1.0
5182,134785,2.0
5183,134785,2.0
5184,134785,1.0
5185,134785,1.0
5186,134785,4.0
5187,134785,4.0
5188,134785,2.0
5189,134785,4.0
5190,134785,1.0
5191,134785,1.0
5192,134785,1.0
5193,134785,3.0
5194,134785,3.0
5195,134785,1.0
5196,134785,1.0
5197,134785,3.0
5198,134785,4.0
5199,134785,4.0
5200,134785,1.0
5201,134785,4.0
5202,134785,4.0
5203,134785,1.0
5204,134785,3.0
5205,58139,5.0
5206,58139,1.0
5207,58139,2.0
5208,58139,1.0
5209,58139,3.0
5210,58139,1.0
5211,58139,5.0
5212,58139,4.0
5213,18081,1.0
5214,18081,2.0
5215,18081,4.0
5216,18081,5.0
5217,18081,4.0
5218,18081,1.0
5219,18081,5.0
5220,18081,5.0
5221,18081,4.0
5222,18081,2.0
5223,18081,4.0
5224,18081,1.0
5225,58826,3.0
5226,58826,1.0
5227,58826,2.0
5228,114133,1.0
5229,114133,2.0
5230,114133,2.0
5231,114133,1.0
5232,114133,3.0
5233,114133,5.0
5234,114133,1.0
5235,114133,1.0
5236,114133,1.0
5237,114133,1.0
5238,114133,5.0
5239,114133,5.0
5240,114133,1.0
5241,106917,1.0
5242,106917,1.0
5243,106917,1.0
5244,106917,1.0
5245,7244,2.0
5246,7244,2.0
5247,7244,5.0
5248,7244,1.0
5249,7244,5.0
5250,7244,1.0
5251,7244,1.0
5252,7244,2.0
5253,7244,1.0
5254,7244,1.0
5255,7244,1.0
5256,7244,1.0
5257,7244,1.0
5258,7244,2.0
5259,7244,4.0
5260,7244,1.0
5261,7244,1.0
5262,7244,2.0
5263,121675,3.0
5264,121675,3.0
5265,121675,3.0
5266,30818,1.0
5267,30818,4.0
5268,30818,2.0
5269,30818,5.0
5270,30818,5.0
5271,30818,5.0
5272,30818,3.0
5273,30818,1.0
5274,30818,1.0
5275,30818,1.0
5276,30818,4.0
5277,30818,2.0
5278,30818,5.0
5279,30818,1.0
5280,30818,4.0
5281,30818,5.0
5282,30818,5.0
5283,30818,1.0
5284,30818,2.0
5285,30818,1.0
5286,30818,4.0
5287,30818,1.0
5288,30818,2.0
5289,30818,3.0
5290,30818,3.0
5291,120801,5.0
5292,120801,1.0
5293,120801,1.0
5294,120801,1.0
5295,120801,1.0
5296,120801,1.0
5297,120801,1.0
5298,120801,1.0
5299,120801,1.0
5300,120801,1.0
5301,120801,1.0
5302,120801,1.0
5303,120801,1.0
5304,120801,1.0
5305,147147,5.0
5306,147147,4.0
5307,147147,1.0
5308,147147,1.0
5309,147147,1.0
5310,147147,3.0
5311,147147,1.0
5312,147147,5.0
5313,147147,1.0
5314,147147,2.0
5315,147147,1.0
5316,147147,1.0
5317,147147,1.0
5318,147147,2.0
5319,76131,1.0
5320,76131,1.0
5321,76131,1.0
5322,76131,1.0
5323,76131,1.0
5324,76131,1.0
5325,76131,1.0
5326,76131,1.0
5327,76131,1.0
5328,76131,1.0
5329,76131,1.0
5330,76131,1.0
5331,76131,2.0
5332,76131,1.0
5333,76131,1.0
5334,76131,1.0
5335,76131,1.0
5336,76131,1.0
5337,76131,1.0
5338,76131,1.0
5339,76131,1.0
5340,76131,1.0
5341,76131,1.0
5342,76131,1.0
5343,76131,1.0
5344,76131,1.0
5345,57407,1.0
5346,57407,4.0
5347,57407,5.0
5348,57407,1.0
5349,57407,3.0
5350,57407,3.0
5351,57407,3.0
5352,57407,1.0
5353,57407,1.0
5354,57407,2.0
5355,57407,1.0
5356,57407,3.0
5357,57407,4.0
5358,57407,1.0
5359,57407,3.0
5360,57407,2.0
5361,57407,4.0
5362,57407,3.0
5363,57407,1.0
5364,33780,1.0
5365,33780,2.0
5366,33780,2.0
5367,33780,2.0
5368,33780,5.0
5369,33780,1.0
5370,33780,1.0
5371,33780,1.0
5372,33780,1.0
5373,33780,1.0
5374,33780,4.0
5375,33780,1.0
5376,33780,1.0
5377,33780,1.0
5378,33780,2.0
5379,33780,4.0
5380,33780,1.0
5381,33780,1.0
5382,33780,1.0
5383,33780,2.0
5384,33780,1.0
5385,33780,2.0
5386,43330,1.0
5387,43330,3.0
5388,43330,5.0
5389,43330,3.0
5390,43330,2.0
5391,43330,1.0
5392,43330,4.0
5393,188276,1.0
5394,188276,1.0
5395,188276,1.0
5396,188276,1.0
5397,188276,5.0
5398,188276,1.0
5399,188276,1.0
5400,188276,2.0
5401,188276,1.0
5402,188276,4.0
5403,188276,1.0
5404,188276,4.0
5405,188276,4.0
5406,188276,4.0
5407,188276,1.0
5408,188276,4.0
5409,188276,5.0
5410,188276,3.0
5411,188276,2.0
5412,188276,1.0
5413,188276,2.0
5414,103485,1.0
5415,103485,1.0
5416,103485,5.0
5417,103485,5.0
5418,103485,1.0
5419,103485,1.0
5420,103485,1.0
5421,103485,5.0
5422,58068,4.0
5423,58068,4.0
5424,58068,5.0
5425,58068,3.0
5426,58068,3.0
5427,58068,3.0
5428,58068,4.0
5429,58068,4.0
5430,58068,3.0
5431,58068,3.0
5432,58068,4.0
5433,58068,2.0
5434,58068,4.0
5435,58068,4.0
5436,58068,3.0
5437,58068,2.0
5438,58068,5.0
5439,58068,1.0
5440,58068,4.0
5441,58068,1.0
5442,58068,4.0
5443,58068,2.0
5444,58068,5.0
5445,58068,4.0
5446,58068,1.0
5447,58068,3.0
5448,58068,1.0
5449,58068,5.0
5450,58068,5.0
5451,58068,2.0
5452,58068,2.0
5453,58068,5.0
5454,58068,5.0
5455,58068,1.0
5456,58068,1.0
5457,58068,4.0
5458,58068,4.0
