"","business_id","name","city","state","postal_code","latitude","longitude","is_open","categories","attributes.GoodForKids","attributes.NoiseLevel","attributes.RestaurantsDelivery","attributes.GoodForMeal","attributes.Alcohol","attributes.Caters","attributes.WiFi","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.Ambience","attributes.BusinessParking","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.HasTV","attributes.BikeParking","attributes.RestaurantsReservations","attributes.RestaurantsPriceRange2","attributes.RestaurantsAttire","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","hours.Monday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","hours.Tuesday","order","circle"
"509",147844,"Tom's House of Pizza","Calgary","AB","T2Y 3Y4",50.9006534,-114.0948325,1,"Restaurants, Pizza","TRUE","u'quiet'","TRUE",NA,"u'beer_and_wine'",NA,"u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","TRUE",NA,"TRUE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25929,0
"510",35226,"Liquor Barn At 12Th Avenue","Calgary","AB","T2R 0J2",51.04179517,-114.0806365,1,"Beer, Wine & Spirits, Food",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","10:0-23:0","10:0-23:0","10:0-0:0","10:0-0:0","11:0-21:0","10:0-23:0",26014,0
"511",142755,"Public Social Lounge","Calgary","AB","T2T 0B8",51.0378221,-114.0892854,0,"Restaurants, Beer, Wine & Spirits, American (New), Lounges, Food, Canadian (New), Nightlife, Bars, Tapas/Small Plates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0",26065,0
"512",152912,"Wheat Pizza By Jay","Calgary","AB","T2M 1J2",51.070523,-114.1111611,1,"Salad, Restaurants, Italian, Pizza","TRUE",NA,"TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","TRUE","u'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE",NA,"FALSE","TRUE","FALSE","2","'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:0-21:30","16:0-21:30","16:0-22:30","16:0-22:30",NA,"16:0-21:30",26168,0
"513",27820,"Sole Restaurant & Bar","Calgary","AB","T2P 1G4",51.047588,-114.0766716,1,"Korean, Restaurants","FALSE","u'loud'","FALSE",NA,"u'full_bar'",NA,"u'no'","FALSE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","TRUE",NA,"TRUE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26176,1
"514",190920,"Bamboo Gardens","Calgary","AB","T2E 4W2",51.065753,-114.016452,1,"Imported Food, Nurseries & Gardening, Shopping, Food, Home & Garden, Ethnic Food, Specialty Food",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,"FALSE",NA,"2",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26223,0
"515",36768,"Fiore Cantina Italiana","Calgary","AB","T2S 0B4",51.03793498,-114.0767136,0,"Restaurants, Italian","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","u'full_bar'","TRUE","u'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","TRUE","TRUE","TRUE","TRUE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:30","12:0-23:30","12:0-22:0","11:0-23:0",26274,0
"516",155436,"Pita Express","Calgary","AB","T2G 0K8",51.0451759,-114.0584928,1,"Sandwiches, Restaurants","TRUE",NA,"FALSE",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,"TRUE","TRUE","FALSE",NA,"FALSE",NA,"u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26371,1
"517",168970,"Starbucks","Calgary","AB","T2Y 4S6",50.90708024,-114.109067,1,"Coffee & Tea, Food",NA,NA,NA,NA,NA,NA,"u'free'","TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,"TRUE",NA,"TRUE",NA,"2",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"5:30-22:0","5:30-22:0","5:30-22:0","5:30-22:0","6:0-21:30","6:0-21:30","5:30-22:0",26451,0
"518",57498,"Amato Gelato Cafe","Calgary","AB","T2N 3R7",51.0528552,-114.1085394,1,"Restaurants, Ice Cream & Frozen Yogurt, Desserts, Food, Cafes",NA,NA,"FALSE",NA,"u'none'",NA,"u'no'","TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,"TRUE",NA,"TRUE","FALSE","2",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"10:30-23:0","10:30-23:0","10:30-23:0","10:30-23:0","10:30-23:0","11:0-23:0","10:30-23:0",26480,0
"519",150355,"Mr Sub","Calgary","AB","T3E 7C4",51.017507,-114.161313,1,"Fast Food, Restaurants, Sandwiches","TRUE",NA,NA,NA,NA,NA,NA,"TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE",NA,"TRUE","FALSE","FALSE","1",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26553,0
"520",170652,"White Rose Vegetarian Kitchen","Calgary","AB","T3B 0E9",51.086929,-114.18206,0,"Vegan, Vegetarian, Restaurants, Gluten-Free","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'full_bar'","FALSE","u'free'","TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,"TRUE","FALSE",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"11:30-21:0","11:30-21:0","11:30-21:0","11:30-21:0","11:30-21:0","10:0-21:0","11:30-21:0",26567,0
"521",115375,"Tim Hortons","Calgary","AB","T2E 7Z5",51.08090375,-114.0255937,1,"Food, Bakeries, Coffee & Tea",NA,NA,NA,NA,NA,NA,NA,"FALSE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,"TRUE",NA,"1",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",26573,0
"522",127151,"Sahara Restaurant","Calgary","AB","T2P 0E4",51.0515483,-114.0781654,0,"Event Planning & Services, Restaurants, Middle Eastern, Caterers",NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-23:0",NA,"17:0-22:0",26607,0
"523",81976,"Chicago Deep Dish Pizza","Airdrie","AB","T4B 0A5",51.2755384,-114.0182644,1,"Restaurants, Pizza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"10:30-22:0","10:30-22:0","10:30-22:0","10:30-0:0","11:0-0:0","16:0-22:0","10:30-22:0",26611,0
"524",950,"Cora","Calgary","AB","T2Z 0C2",50.93288931,-113.9704474,1,"American (New), Breakfast & Brunch, Restaurants","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}","u'none'","TRUE","u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"6:0-15:0","6:0-15:0","6:0-15:0","6:0-15:0","6:0-15:0","7:0-15:0","6:0-15:0",26627,0
"525",123090,"Enjoy House Restaurant","Calgary","AB","T2A 0R7",51.038122,-113.984249,1,"Imported Food, Ethnic Food, Specialty Food, Food",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26630,0
"526",166415,"Raw Eatery & Market","Calgary","AB","T2N 1X7",51.0521704,-114.0884846,1,"Restaurants, Vegan","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,"TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","TRUE","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"10:0-20:0","10:0-20:0","10:0-20:0","10:0-20:0","10:0-20:0","10:0-18:0","10:0-20:0",26669,0
"527",149850,"Joey's Seafood Restaurants","Calgary","AB","T3E 2R1",51.03802448,-114.1338409,1,"Restaurants, Fish & Chips, Seafood, Food","TRUE","u'average'","TRUE",NA,NA,NA,"u'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","TRUE","TRUE","FALSE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26724,0
"528",183849,"Tim Hortons","Calgary","AB","T2R 1J4",51.04278925,-114.0717461,1,"Donuts, Coffee & Tea, Bakeries, Food",NA,NA,"FALSE",NA,NA,NA,"'no'","TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,"FALSE",NA,"FALSE",NA,"1",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26883,0
"529",7833,"Sabroso Restaurant","Calgary","AB","T3C 0Z9",51.0386194,-114.0950908,0,"Food, Arts & Entertainment, Tapas/Small Plates, Latin American, Spanish, Music Venues, Nightlife, Restaurants","TRUE","u'average'","FALSE",NA,"u'full_bar'",NA,"u'free'",NA,NA,"{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","TRUE","FALSE","FALSE","TRUE","3","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17:0-21:0","17:0-22:0","17:0-0:0","17:0-0:0","17:0-21:0","17:0-21:0",26887,0
"530",28022,"Shawarma In Motion","Calgary","AB","T1Y 5T1",51.0453246,-114.0581012,0,"Restaurants, Food Trucks, Arabian, Food",NA,"u'average'","FALSE",NA,"u'none'",NA,"u'no'","TRUE",NA,NA,NA,NA,"TRUE","FALSE",NA,NA,"FALSE","2","'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26919,1
"531",64609,"Chongo's Produce Market","Calgary","AB","T2G 1R7",51.0305897,-114.0361948,1,"Farmers Market, Grocery, Food",NA,NA,NA,NA,NA,"FALSE",NA,"FALSE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,"TRUE",NA,"2",NA,NA,NA,"",NA,NA,"",NA,NA,"TRUE","FALSE",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-17:0","9:0-17:0","9:0-17:0",NA,26921,0
"532",189565,"Phil's Restaurant","Calgary","AB","T2M 0M5",51.0670615,-114.1142547,1,"Diners, Food, Canadian (New), American (New), Restaurants, Coffee & Tea, Breakfast & Brunch","TRUE","'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}","u'full_bar'","FALSE","'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","TRUE","FALSE","TRUE","FALSE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"6:0-20:0","6:0-20:0","6:0-20:0","6:0-20:0","6:0-20:0","6:0-20:0","6:0-20:0",26949,0
"533",27835,"Chili Club Thai House","Calgary","AB","T3E 2Y9",51.037664,-114.139284,1,"Restaurants, Thai","FALSE","u'average'","FALSE",NA,"u'full_bar'","FALSE","'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",NA,"FALSE","FALSE","FALSE","FALSE","TRUE","4","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"16:30-21:0","16:30-21:0","16:30-21:0","16:30-22:0","16:30-22:0","16:30-21:0","16:30-21:0",26976,0
"534",136191,"Noodlebox","Calgary","AB","T2H 3A7",50.98790694,-114.0456453,1,"Vegan, Chinese, Restaurants, Gluten-Free, Asian Fusion, Noodles, Thai, Food","TRUE","'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","'beer_and_wine'","TRUE","'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","2","'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-20:0","11:0-20:0","11:0-20:0","11:0-21:0","11:0-21:0","11:0-20:0","11:0-20:0",27052,0
"535",14761,"Banzai Restaurant","Calgary","AB","T2P 0J6",51.0496379,-114.072896,0,"Restaurants, Japanese","TRUE","u'loud'","FALSE",NA,"u'beer_and_wine'","TRUE","u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","FALSE","FALSE","FALSE","FALSE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27076,1
"536",113308,"Beirut Bakery","Calgary","AB","T3E 0B3",51.038089,-114.133385,1,"Donairs, Delicatessen, Bakeries, Middle Eastern, Restaurants, Lebanese, Desserts, Food","TRUE",NA,"FALSE",NA,"u'none'",NA,NA,"TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,"FALSE",NA,NA,NA,"FALSE","1","'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27159,0
"537",173797,"Smoke's Poutinerie","Calgary","AB","T2S 2S4",51.0368371,-114.0710892,0,"Food, Fast Food, Specialty Food, Restaurants, Poutineries","TRUE",NA,"FALSE",NA,NA,NA,NA,"TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","TRUE","FALSE","TRUE","FALSE","1","'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-1:0","11:0-4:0","11:0-4:0","11:0-21:0","11:0-23:0",27370,0
"538",169766,"Spirits of Cranston","Calgary","AB","T3M 1J7",50.89352157,-113.9883226,1,"Beer, Wine & Spirits, Food",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","10:0-23:0","11:0-21:0","11:0-22:0",27425,0
"539",12053,"Run Pig Run","Calgary","AB","T2S 0A9",51.0376174,-114.0733081,0,"Restaurants, Nightlife, American (New), Cocktail Bars, American (Traditional), Bars","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"16:0-22:0","16:0-23:0","16:0-0:0","16:0-0:0","11:30-2:0","11:30-22:0","16:0-22:0",27446,0
"540",86764,"Saffron Fine Indian Takeout","Calgary","AB","T2L 1V9",51.101729,-114.1390548,1,"Indian, Restaurants","TRUE","u'average'","FALSE",NA,"u'none'","TRUE","u'no'","TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE",NA,"FALSE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:30-20:30","11:30-20:30","11:30-20:30","11:30-20:30","15:0-20:0","11:30-20:30",27468,0
"541",102116,"Carl's Jr.","Calgary","AB","T1Y 2G1",51.0809505,-113.9952323,1,"Restaurants, Burgers, Fast Food","TRUE",NA,"FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,"TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","TRUE","TRUE","FALSE","FALSE","2","'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0",27484,1
"542",26302,"Starbucks","Calgary","AB","T3H 4C7",51.0599142,-114.2120479,1,"Food, Coffee & Tea",NA,NA,NA,NA,NA,NA,"u'free'","TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,"TRUE",NA,"TRUE",NA,"2",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"5:30-21:0","5:30-21:0","5:30-21:0","5:30-21:0","6:30-21:0","6:30-20:30","5:30-21:0",27560,0
"543",176198,"La Cay Subs","Calgary","AB","T2A 6L8",51.060698,-113.9809451,1,"Vietnamese, Restaurants, Sandwiches","TRUE","'quiet'","FALSE",NA,"'none'","FALSE","'no'","TRUE","FALSE","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE","TRUE","FALSE","1","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27570,1
"544",187076,"Gee Gong Restaurant","Calgary","AB","T2G 2B6",51.0508614,-114.0624008,0,"Restaurants, Chinese","TRUE","u'average'","FALSE",NA,NA,NA,"u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE",NA,"FALSE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27609,1
"545",107260,"Marble Slab Creamery","Calgary","AB","T3K 6B8",51.1605957,-114.0647342,1,"Food, Ice Cream & Frozen Yogurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,"TRUE",NA,"3",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27637,0
"546",127266,"Austin's Bar & Grill","Calgary","AB","T2W 1G8",50.9493293,-114.0862305,1,"American (Traditional), Bars, Restaurants, Pubs, Nightlife","FALSE","u'quiet'","FALSE",NA,"u'full_bar'","FALSE","u'free'","FALSE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","TRUE","FALSE","FALSE","2","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27639,0
"547",188708,"Famous Wok","Calgary","AB","T3A 0E2",51.084709,-114.154918,1,"Restaurants, Fast Food",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27698,0
"548",71524,"Costco Wholesale","Calgary","AB","T2H 3A7",50.98928738,-114.0460873,1,"Wholesale Stores, Tires, Department Stores, Grocery, Automotive, Drugstores, Shopping, Fashion, Food, Eyewear & Opticians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,"TRUE",NA,"2",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"10:0-20:30","10:0-20:30","10:0-20:30","10:0-20:30","9:30-18:0","10:0-17:0","10:0-20:30",27726,0
"549",101918,"Nutri-Go","Calgary","AB","T2G 2L2",51.0131929,-114.0625803,1,"Health & Medical, Food, Specialty Food, Personal Chefs, Health Markets, Event Planning & Services, Nutritionists, Food Delivery Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,"2",NA,NA,"FALSE","0",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0",27778,0
"550",115315,"Dragon's Lair Burger","Calgary","AB","T3C 1S5",51.04168986,-114.1400175,1,"Food Court, Burgers, Restaurants","TRUE","u'very_loud'","FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","FALSE","u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","1","u'casual'",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","9:30-17:30","11:30-17:0","10:0-21:0",27802,0
